T_e[eV],n_e[m^-3],Sion[m^-3 s^-1]
1.97270,3.98108e+18,1.18192e-17
2.11379,3.98108e+18,1.91861e-17
2.26496,3.98108e+18,3.02688e-17
2.42695,3.98108e+18,4.65057e-17
2.60053,3.98108e+18,6.97290e-17
2.78651,3.98108e+18,1.02236e-16
2.98580,3.98108e+18,1.46840e-16
3.19935,3.98108e+18,2.06799e-16
3.42816,3.98108e+18,2.85812e-16
3.67334,3.98108e+18,3.87972e-16
3.93606,3.98108e+18,5.17694e-16
4.21756,3.98108e+18,6.79606e-16
4.51920,3.98108e+18,8.78443e-16
4.84241,3.98108e+18,1.11894e-15
5.18873,3.98108e+18,1.40571e-15
5.55983,3.98108e+18,1.74318e-15
5.95746,3.98108e+18,2.13544e-15
6.38354,3.98108e+18,2.58568e-15
6.84008,3.98108e+18,3.09640e-15
7.32928,3.98108e+18,3.66924e-15
7.85346,3.98108e+18,4.30499e-15
8.41514,3.98108e+18,5.00365e-15
9.01698,3.98108e+18,5.76456e-15
9.66187,3.98108e+18,6.58647e-15
10.3529,3.98108e+18,7.46763e-15
11.0933,3.98108e+18,8.40634e-15
11.8867,3.98108e+18,9.40012e-15
12.7368,3.98108e+18,1.04449e-14
13.6478,3.98108e+18,1.15356e-14
14.6238,3.98108e+18,1.26667e-14
15.6697,3.98108e+18,1.38324e-14
16.7904,3.98108e+18,1.50269e-14
17.9912,3.98108e+18,1.62440e-14
19.2780,3.98108e+18,1.74785e-14
20.6567,3.98108e+18,1.87247e-14
22.1341,3.98108e+18,1.99781e-14
23.7171,3.98108e+18,2.12339e-14
25.4133,3.98108e+18,2.24851e-14
27.2309,3.98108e+18,2.37238e-14
29.1784,3.98108e+18,2.49428e-14
31.2652,3.98108e+18,2.61343e-14
33.5013,3.98108e+18,2.72913e-14
35.8973,3.98108e+18,2.84068e-14
38.4646,3.98108e+18,2.94747e-14
41.2156,3.98108e+18,3.04889e-14
44.1633,3.98108e+18,3.14440e-14
47.3218,3.98108e+18,3.23359e-14
50.7062,3.98108e+18,3.31615e-14
54.3327,3.98108e+18,3.39198e-14
58.2185,3.98108e+18,3.46098e-14
62.3823,3.98108e+18,3.52316e-14
66.8438,3.98108e+18,3.57861e-14
71.6244,3.98108e+18,3.62746e-14
76.7470,3.98108e+18,3.66997e-14
82.2359,3.98108e+18,3.70641e-14
88.1173,3.98108e+18,3.73709e-14
94.4194,3.98108e+18,3.76233e-14
101.172,3.98108e+18,3.78216e-14
108.408,3.98108e+18,3.79663e-14
116.161,3.98108e+18,3.80576e-14
124.469,3.98108e+18,3.80967e-14
133.371,3.98108e+18,3.80839e-14
142.910,3.98108e+18,3.80205e-14
153.130,3.98108e+18,3.79078e-14
164.082,3.98108e+18,3.77473e-14
175.817,3.98108e+18,3.75408e-14
188.392,3.98108e+18,3.72898e-14
201.865,3.98108e+18,3.69965e-14
216.302,3.98108e+18,3.66628e-14
231.772,3.98108e+18,3.62911e-14
248.348,3.98108e+18,3.58833e-14
266.110,3.98108e+18,3.54417e-14
285.142,3.98108e+18,3.49690e-14
305.535,3.98108e+18,3.44673e-14
327.387,3.98108e+18,3.39387e-14
350.801,3.98108e+18,3.33861e-14
375.890,3.98108e+18,3.28117e-14
402.774,3.98108e+18,3.22177e-14
431.580,3.98108e+18,3.16064e-14
462.446,3.98108e+18,3.09801e-14
495.520,3.98108e+18,3.03411e-14
530.959,3.98108e+18,2.96916e-14
568.933,3.98108e+18,2.90335e-14
609.623,3.98108e+18,2.83689e-14
653.223,3.98108e+18,2.76997e-14
699.941,3.98108e+18,2.70275e-14
750.000,3.98108e+18,2.63542e-14
0.750000,4.16870e+18,1.48808e-22
0.803639,4.16870e+18,4.99471e-22
0.861115,4.16870e+18,1.54365e-21
0.922702,4.16870e+18,4.41618e-21
0.988693,4.16870e+18,1.17567e-20
1.05940,4.16870e+18,2.92797e-20
1.13517,4.16870e+18,6.85751e-20
1.21636,4.16870e+18,1.51841e-19
1.30335,4.16870e+18,3.19544e-19
1.39657,4.16870e+18,6.42486e-19
1.49645,4.16870e+18,1.23971e-18
1.60347,4.16870e+18,2.30107e-18
1.71815,4.16870e+18,4.11703e-18
1.84103,4.16870e+18,7.11512e-18
1.97270,4.16870e+18,1.19021e-17
2.11379,4.16870e+18,1.93107e-17
2.26496,4.16870e+18,3.04512e-17
2.42695,4.16870e+18,4.67674e-17
2.60053,4.16870e+18,7.00983e-17
2.78651,4.16870e+18,1.02754e-16
2.98580,4.16870e+18,1.47562e-16
3.19935,4.16870e+18,2.07803e-16
3.42816,4.16870e+18,2.87196e-16
3.67334,4.16870e+18,3.89872e-16
3.93606,4.16870e+18,5.20260e-16
4.21756,4.16870e+18,6.83032e-16
4.51920,4.16870e+18,8.82945e-16
4.84241,4.16870e+18,1.12474e-15
5.18873,4.16870e+18,1.41305e-15
5.55983,4.16870e+18,1.75224e-15
5.95746,4.16870e+18,2.14635e-15
6.38354,4.16870e+18,2.59855e-15
6.84008,4.16870e+18,3.11124e-15
7.32928,4.16870e+18,3.68604e-15
7.85346,4.16870e+18,4.32365e-15
8.41514,4.16870e+18,5.02404e-15
9.01698,4.16870e+18,5.78650e-15
9.66187,4.16870e+18,6.60978e-15
10.3529,4.16870e+18,7.49223e-15
11.0933,4.16870e+18,8.43210e-15
11.8867,4.16870e+18,9.42713e-15
12.7368,4.16870e+18,1.04731e-14
13.6478,4.16870e+18,1.15650e-14
14.6238,4.16870e+18,1.26975e-14
15.6697,4.16870e+18,1.38647e-14
16.7904,4.16870e+18,1.50607e-14
17.9912,4.16870e+18,1.62797e-14
19.2780,4.16870e+18,1.75160e-14
20.6567,4.16870e+18,1.87643e-14
22.1341,4.16870e+18,2.00199e-14
23.7171,4.16870e+18,2.12780e-14
25.4133,4.16870e+18,2.25317e-14
27.2309,4.16870e+18,2.37730e-14
29.1784,4.16870e+18,2.49945e-14
31.2652,4.16870e+18,2.61886e-14
33.5013,4.16870e+18,2.73482e-14
35.8973,4.16870e+18,2.84661e-14
38.4646,4.16870e+18,2.95362e-14
41.2156,4.16870e+18,3.05523e-14
44.1633,4.16870e+18,3.15091e-14
47.3218,4.16870e+18,3.24021e-14
50.7062,4.16870e+18,3.32287e-14
54.3327,4.16870e+18,3.39875e-14
58.2185,4.16870e+18,3.46776e-14
62.3823,4.16870e+18,3.52993e-14
66.8438,4.16870e+18,3.58533e-14
71.6244,4.16870e+18,3.63414e-14
76.7470,4.16870e+18,3.67660e-14
82.2359,4.16870e+18,3.71296e-14
88.1173,4.16870e+18,3.74356e-14
94.4194,4.16870e+18,3.76873e-14
101.172,4.16870e+18,3.78852e-14
108.408,4.16870e+18,3.80295e-14
116.161,4.16870e+18,3.81205e-14
124.469,4.16870e+18,3.81590e-14
133.371,4.16870e+18,3.81461e-14
142.910,4.16870e+18,3.80822e-14
153.130,4.16870e+18,3.79693e-14
164.082,4.16870e+18,3.78087e-14
175.817,4.16870e+18,3.76020e-14
188.392,4.16870e+18,3.73508e-14
201.865,4.16870e+18,3.70572e-14
216.302,4.16870e+18,3.67234e-14
231.772,4.16870e+18,3.63513e-14
248.348,4.16870e+18,3.59433e-14
266.110,4.16870e+18,3.55013e-14
285.142,4.16870e+18,3.50280e-14
305.535,4.16870e+18,3.45258e-14
327.387,4.16870e+18,3.39968e-14
350.801,4.16870e+18,3.34434e-14
375.890,4.16870e+18,3.28682e-14
402.774,4.16870e+18,3.22734e-14
431.580,4.16870e+18,3.16612e-14
462.446,4.16870e+18,3.10340e-14
495.520,4.16870e+18,3.03940e-14
530.959,4.16870e+18,2.97433e-14
568.933,4.16870e+18,2.90839e-14
609.623,4.16870e+18,2.84178e-14
653.223,4.16870e+18,2.77471e-14
699.941,4.16870e+18,2.70734e-14
750.000,4.16870e+18,2.63984e-14
0.750000,4.36515e+18,1.51133e-22
0.803639,4.36515e+18,5.06954e-22
0.861115,4.36515e+18,1.56582e-21
0.922702,4.36515e+18,4.47693e-21
0.988693,4.36515e+18,1.19114e-20
1.05940,4.36515e+18,2.96474e-20
1.13517,4.36515e+18,6.93964e-20
1.21636,4.36515e+18,1.53570e-19
1.30335,4.36515e+18,3.22984e-19
1.39657,4.36515e+18,6.49011e-19
1.49645,4.36515e+18,1.25153e-18
1.60347,4.36515e+18,2.32157e-18
1.71815,4.36515e+18,4.15119e-18
1.84103,4.36515e+18,7.16991e-18
1.97270,4.36515e+18,1.19870e-17
2.11379,4.36515e+18,1.94384e-17
2.26496,4.36515e+18,3.06384e-17
2.42695,4.36515e+18,4.70361e-17
2.60053,4.36515e+18,7.04780e-17
2.78651,4.36515e+18,1.03285e-16
2.98580,4.36515e+18,1.48303e-16
3.19935,4.36515e+18,2.08831e-16
3.42816,4.36515e+18,2.88614e-16
3.67334,4.36515e+18,3.91804e-16
3.93606,4.36515e+18,5.22876e-16
4.21756,4.36515e+18,6.86519e-16
4.51920,4.36515e+18,8.87524e-16
4.84241,4.36515e+18,1.13064e-15
5.18873,4.36515e+18,1.42047e-15
5.55983,4.36515e+18,1.76141e-15
5.95746,4.36515e+18,2.15738e-15
6.38354,4.36515e+18,2.61154e-15
6.84008,4.36515e+18,3.12624e-15
7.32928,4.36515e+18,3.70300e-15
7.85346,4.36515e+18,4.34251e-15
8.41514,4.36515e+18,5.04467e-15
9.01698,4.36515e+18,5.80875e-15
9.66187,4.36515e+18,6.63349e-15
10.3529,4.36515e+18,7.51719e-15
11.0933,4.36515e+18,8.45835e-15
11.8867,4.36515e+18,9.45457e-15
12.7368,4.36515e+18,1.05018e-14
13.6478,4.36515e+18,1.15951e-14
14.6238,4.36515e+18,1.27290e-14
15.6697,4.36515e+18,1.38978e-14
16.7904,4.36515e+18,1.50954e-14
17.9912,4.36515e+18,1.63162e-14
19.2780,4.36515e+18,1.75545e-14
20.6567,4.36515e+18,1.88048e-14
22.1341,4.36515e+18,2.00627e-14
23.7171,4.36515e+18,2.13232e-14
25.4133,4.36515e+18,2.25793e-14
27.2309,4.36515e+18,2.38232e-14
29.1784,4.36515e+18,2.50473e-14
31.2652,4.36515e+18,2.62440e-14
33.5013,4.36515e+18,2.74062e-14
35.8973,4.36515e+18,2.85266e-14
38.4646,4.36515e+18,2.95988e-14
41.2156,4.36515e+18,3.06170e-14
44.1633,4.36515e+18,3.15754e-14
47.3218,4.36515e+18,3.24696e-14
50.7062,4.36515e+18,3.32974e-14
54.3327,4.36515e+18,3.40565e-14
58.2185,4.36515e+18,3.47469e-14
62.3823,4.36515e+18,3.53685e-14
66.8438,4.36515e+18,3.59222e-14
71.6244,4.36515e+18,3.64099e-14
76.7470,4.36515e+18,3.68337e-14
82.2359,4.36515e+18,3.71967e-14
88.1173,4.36515e+18,3.75020e-14
94.4194,4.36515e+18,3.77532e-14
101.172,4.36515e+18,3.79505e-14
108.408,4.36515e+18,3.80942e-14
116.161,4.36515e+18,3.81849e-14
124.469,4.36515e+18,3.82230e-14
133.371,4.36515e+18,3.82094e-14
142.910,4.36515e+18,3.81454e-14
153.130,4.36515e+18,3.80324e-14
164.082,4.36515e+18,3.78714e-14
175.817,4.36515e+18,3.76641e-14
188.392,4.36515e+18,3.74128e-14
201.865,4.36515e+18,3.71190e-14
216.302,4.36515e+18,3.67848e-14
231.772,4.36515e+18,3.64126e-14
248.348,4.36515e+18,3.60038e-14
266.110,4.36515e+18,3.55615e-14
285.142,4.36515e+18,3.50879e-14
305.535,4.36515e+18,3.45850e-14
327.387,4.36515e+18,3.40555e-14
350.801,4.36515e+18,3.35015e-14
375.890,4.36515e+18,3.29256e-14
402.774,4.36515e+18,3.23297e-14
431.580,4.36515e+18,3.17168e-14
462.446,4.36515e+18,3.10886e-14
495.520,4.36515e+18,3.04475e-14
530.959,4.36515e+18,2.97956e-14
568.933,4.36515e+18,2.91349e-14
609.623,4.36515e+18,2.84676e-14
653.223,4.36515e+18,2.77955e-14
699.941,4.36515e+18,2.71202e-14
750.000,4.36515e+18,2.64437e-14
0.750000,4.57088e+18,1.53515e-22
0.803639,4.57088e+18,5.14625e-22
0.861115,4.57088e+18,1.58854e-21
0.922702,4.57088e+18,4.53916e-21
0.988693,4.57088e+18,1.20697e-20
1.05940,4.57088e+18,3.00239e-20
1.13517,4.57088e+18,7.02364e-20
1.21636,4.57088e+18,1.55337e-19
1.30335,4.57088e+18,3.26505e-19
1.39657,4.57088e+18,6.55690e-19
1.49645,4.57088e+18,1.26362e-18
1.60347,4.57088e+18,2.34254e-18
1.71815,4.57088e+18,4.18616e-18
1.84103,4.57088e+18,7.22600e-18
1.97270,4.57088e+18,1.20739e-17
2.11379,4.57088e+18,1.95693e-17
2.26496,4.57088e+18,3.08304e-17
2.42695,4.57088e+18,4.73118e-17
2.60053,4.57088e+18,7.08676e-17
2.78651,4.57088e+18,1.03831e-16
2.98580,4.57088e+18,1.49061e-16
3.19935,4.57088e+18,2.09881e-16
3.42816,4.57088e+18,2.90062e-16
3.67334,4.57088e+18,3.93781e-16
3.93606,4.57088e+18,5.25540e-16
4.21756,4.57088e+18,6.90061e-16
4.51920,4.57088e+18,8.92157e-16
4.84241,4.57088e+18,1.13660e-15
5.18873,4.57088e+18,1.42799e-15
5.55983,4.57088e+18,1.77069e-15
5.95746,4.57088e+18,2.16856e-15
6.38354,4.57088e+18,2.62470e-15
6.84008,4.57088e+18,3.14144e-15
7.32928,4.57088e+18,3.72019e-15
7.85346,4.57088e+18,4.36162e-15
8.41514,4.57088e+18,5.06561e-15
9.01698,4.57088e+18,5.83133e-15
9.66187,4.57088e+18,6.65755e-15
10.3529,4.57088e+18,7.54270e-15
11.0933,4.57088e+18,8.48508e-15
11.8867,4.57088e+18,9.48267e-15
12.7368,4.57088e+18,1.05312e-14
13.6478,4.57088e+18,1.16259e-14
14.6238,4.57088e+18,1.27613e-14
15.6697,4.57088e+18,1.39316e-14
16.7904,4.57088e+18,1.51310e-14
17.9912,4.57088e+18,1.63535e-14
19.2780,4.57088e+18,1.75937e-14
20.6567,4.57088e+18,1.88463e-14
22.1341,4.57088e+18,2.01065e-14
23.7171,4.57088e+18,2.13693e-14
25.4133,4.57088e+18,2.26279e-14
27.2309,4.57088e+18,2.38745e-14
29.1784,4.57088e+18,2.51012e-14
31.2652,4.57088e+18,2.63006e-14
33.5013,4.57088e+18,2.74652e-14
35.8973,4.57088e+18,2.85882e-14
38.4646,4.57088e+18,2.96628e-14
41.2156,4.57088e+18,3.06830e-14
44.1633,4.57088e+18,3.16431e-14
47.3218,4.57088e+18,3.25387e-14
50.7062,4.57088e+18,3.33673e-14
54.3327,4.57088e+18,3.41270e-14
58.2185,4.57088e+18,3.48175e-14
62.3823,4.57088e+18,3.54392e-14
66.8438,4.57088e+18,3.59927e-14
71.6244,4.57088e+18,3.64799e-14
76.7470,4.57088e+18,3.69030e-14
82.2359,4.57088e+18,3.72652e-14
88.1173,4.57088e+18,3.75702e-14
94.4194,4.57088e+18,3.78206e-14
101.172,4.57088e+18,3.80173e-14
108.408,4.57088e+18,3.81605e-14
116.161,4.57088e+18,3.82505e-14
124.469,4.57088e+18,3.82883e-14
133.371,4.57088e+18,3.82743e-14
142.910,4.57088e+18,3.82099e-14
153.130,4.57088e+18,3.80965e-14
164.082,4.57088e+18,3.79351e-14
175.817,4.57088e+18,3.77276e-14
188.392,4.57088e+18,3.74759e-14
201.865,4.57088e+18,3.71818e-14
216.302,4.57088e+18,3.68471e-14
231.772,4.57088e+18,3.64742e-14
248.348,4.57088e+18,3.60654e-14
266.110,4.57088e+18,3.56224e-14
285.142,4.57088e+18,3.51484e-14
305.535,4.57088e+18,3.46448e-14
327.387,4.57088e+18,3.41147e-14
350.801,4.57088e+18,3.35601e-14
375.890,4.57088e+18,3.29833e-14
402.774,4.57088e+18,3.23867e-14
431.580,4.57088e+18,3.17729e-14
462.446,4.57088e+18,3.11438e-14
495.520,4.57088e+18,3.05015e-14
530.959,4.57088e+18,2.98485e-14
568.933,4.57088e+18,2.91867e-14
609.623,4.57088e+18,2.85180e-14
653.223,4.57088e+18,2.78445e-14
699.941,4.57088e+18,2.71678e-14
750.000,4.57088e+18,2.64899e-14
0.750000,4.78630e+18,1.55962e-22
0.803639,4.78630e+18,5.22486e-22
0.861115,4.78630e+18,1.61181e-21
0.922702,4.78630e+18,4.60289e-21
0.988693,4.78630e+18,1.22319e-20
1.05940,4.78630e+18,3.04093e-20
1.13517,4.78630e+18,7.10963e-20
1.21636,4.78630e+18,1.57144e-19
1.30335,4.78630e+18,3.30109e-19
1.39657,4.78630e+18,6.62521e-19
1.49645,4.78630e+18,1.27600e-18
1.60347,4.78630e+18,2.36401e-18
1.71815,4.78630e+18,4.22191e-18
1.84103,4.78630e+18,7.28348e-18
1.97270,4.78630e+18,1.21631e-17
2.11379,4.78630e+18,1.97034e-17
2.26496,4.78630e+18,3.10273e-17
2.42695,4.78630e+18,4.75944e-17
2.60053,4.78630e+18,7.12677e-17
2.78651,4.78630e+18,1.04390e-16
2.98580,4.78630e+18,1.49841e-16
3.19935,4.78630e+18,2.10958e-16
3.42816,4.78630e+18,2.91541e-16
3.67334,4.78630e+18,3.95791e-16
3.93606,4.78630e+18,5.28249e-16
4.21756,4.78630e+18,6.93658e-16
4.51920,4.78630e+18,8.96863e-16
4.84241,4.78630e+18,1.14264e-15
5.18873,4.78630e+18,1.43560e-15
5.55983,4.78630e+18,1.78005e-15
5.95746,4.78630e+18,2.17983e-15
6.38354,4.78630e+18,2.63798e-15
6.84008,4.78630e+18,3.15675e-15
7.32928,4.78630e+18,3.73754e-15
7.85346,4.78630e+18,4.38091e-15
8.41514,4.78630e+18,5.08676e-15
9.01698,4.78630e+18,5.85419e-15
9.66187,4.78630e+18,6.68195e-15
10.3529,4.78630e+18,7.56850e-15
11.0933,4.78630e+18,8.51228e-15
11.8867,4.78630e+18,9.51122e-15
12.7368,4.78630e+18,1.05612e-14
13.6478,4.78630e+18,1.16573e-14
14.6238,4.78630e+18,1.27942e-14
15.6697,4.78630e+18,1.39662e-14
16.7904,4.78630e+18,1.51673e-14
17.9912,4.78630e+18,1.63918e-14
19.2780,4.78630e+18,1.76340e-14
20.6567,4.78630e+18,1.88887e-14
22.1341,4.78630e+18,2.01512e-14
23.7171,4.78630e+18,2.14165e-14
25.4133,4.78630e+18,2.26776e-14
27.2309,4.78630e+18,2.39268e-14
29.1784,4.78630e+18,2.51562e-14
31.2652,4.78630e+18,2.63583e-14
33.5013,4.78630e+18,2.75256e-14
35.8973,4.78630e+18,2.86510e-14
38.4646,4.78630e+18,2.97279e-14
41.2156,4.78630e+18,3.07503e-14
44.1633,4.78630e+18,3.17121e-14
47.3218,4.78630e+18,3.26092e-14
50.7062,4.78630e+18,3.34386e-14
54.3327,4.78630e+18,3.41991e-14
58.2185,4.78630e+18,3.48899e-14
62.3823,4.78630e+18,3.55114e-14
66.8438,4.78630e+18,3.60647e-14
71.6244,4.78630e+18,3.65514e-14
76.7470,4.78630e+18,3.69741e-14
82.2359,4.78630e+18,3.73357e-14
88.1173,4.78630e+18,3.76398e-14
94.4194,4.78630e+18,3.78894e-14
101.172,4.78630e+18,3.80856e-14
108.408,4.78630e+18,3.82283e-14
116.161,4.78630e+18,3.83180e-14
124.469,4.78630e+18,3.83551e-14
133.371,4.78630e+18,3.83407e-14
142.910,4.78630e+18,3.82759e-14
153.130,4.78630e+18,3.81618e-14
164.082,4.78630e+18,3.80001e-14
175.817,4.78630e+18,3.77922e-14
188.392,4.78630e+18,3.75401e-14
201.865,4.78630e+18,3.72455e-14
216.302,4.78630e+18,3.69105e-14
231.772,4.78630e+18,3.65371e-14
248.348,4.78630e+18,3.61277e-14
266.110,4.78630e+18,3.56844e-14
285.142,4.78630e+18,3.52095e-14
305.535,4.78630e+18,3.47055e-14
327.387,4.78630e+18,3.41745e-14
350.801,4.78630e+18,3.36192e-14
375.890,4.78630e+18,3.30416e-14
402.774,4.78630e+18,3.24444e-14
431.580,4.78630e+18,3.18295e-14
462.446,4.78630e+18,3.11993e-14
495.520,4.78630e+18,3.05561e-14
530.959,4.78630e+18,2.99020e-14
568.933,4.78630e+18,2.92390e-14
609.623,4.78630e+18,2.85691e-14
653.223,4.78630e+18,2.78942e-14
699.941,4.78630e+18,2.72162e-14
750.000,4.78630e+18,2.65368e-14
0.750000,5.01188e+18,1.58471e-22
0.803639,5.01188e+18,5.30560e-22
0.861115,5.01188e+18,1.63571e-21
0.922702,5.01188e+18,4.66821e-21
0.988693,5.01188e+18,1.23982e-20
1.05940,5.01188e+18,3.08042e-20
1.13517,5.01188e+18,7.19763e-20
1.21636,5.01188e+18,1.58997e-19
1.30335,5.01188e+18,3.33797e-19
1.39657,5.01188e+18,6.69510e-19
1.49645,5.01188e+18,1.28868e-18
1.60347,5.01188e+18,2.38599e-18
1.71815,5.01188e+18,4.25858e-18
1.84103,5.01188e+18,7.34235e-18
1.97270,5.01188e+18,1.22546e-17
2.11379,5.01188e+18,1.98413e-17
2.26496,5.01188e+18,3.12295e-17
2.42695,5.01188e+18,4.78849e-17
2.60053,5.01188e+18,7.16778e-17
2.78651,5.01188e+18,1.04963e-16
2.98580,5.01188e+18,1.50637e-16
3.19935,5.01188e+18,2.12060e-16
3.42816,5.01188e+18,2.93052e-16
3.67334,5.01188e+18,3.97847e-16
3.93606,5.01188e+18,5.31011e-16
4.21756,5.01188e+18,6.97317e-16
4.51920,5.01188e+18,9.01631e-16
4.84241,5.01188e+18,1.14876e-15
5.18873,5.01188e+18,1.44330e-15
5.55983,5.01188e+18,1.78953e-15
5.95746,5.01188e+18,2.19122e-15
6.38354,5.01188e+18,2.65141e-15
6.84008,5.01188e+18,3.17226e-15
7.32928,5.01188e+18,3.75509e-15
7.85346,5.01188e+18,4.40051e-15
8.41514,5.01188e+18,5.10820e-15
9.01698,5.01188e+18,5.87738e-15
9.66187,5.01188e+18,6.70677e-15
10.3529,5.01188e+18,7.59482e-15
11.0933,5.01188e+18,8.54003e-15
11.8867,5.01188e+18,9.54032e-15
12.7368,5.01188e+18,1.05918e-14
13.6478,5.01188e+18,1.16895e-14
14.6238,5.01188e+18,1.28280e-14
15.6697,5.01188e+18,1.40017e-14
16.7904,5.01188e+18,1.52046e-14
17.9912,5.01188e+18,1.64310e-14
19.2780,5.01188e+18,1.76753e-14
20.6567,5.01188e+18,1.89323e-14
22.1341,5.01188e+18,2.01970e-14
23.7171,5.01188e+18,2.14650e-14
25.4133,5.01188e+18,2.27286e-14
27.2309,5.01188e+18,2.39804e-14
29.1784,5.01188e+18,2.52126e-14
31.2652,5.01188e+18,2.64174e-14
33.5013,5.01188e+18,2.75873e-14
35.8973,5.01188e+18,2.87152e-14
38.4646,5.01188e+18,2.97947e-14
41.2156,5.01188e+18,3.08188e-14
44.1633,5.01188e+18,3.17828e-14
47.3218,5.01188e+18,3.26811e-14
50.7062,5.01188e+18,3.35114e-14
54.3327,5.01188e+18,3.42725e-14
58.2185,5.01188e+18,3.49637e-14
62.3823,5.01188e+18,3.55853e-14
66.8438,5.01188e+18,3.61383e-14
71.6244,5.01188e+18,3.66245e-14
76.7470,5.01188e+18,3.70467e-14
82.2359,5.01188e+18,3.74076e-14
88.1173,5.01188e+18,3.77110e-14
94.4194,5.01188e+18,3.79602e-14
101.172,5.01188e+18,3.81557e-14
108.408,5.01188e+18,3.82977e-14
116.161,5.01188e+18,3.83868e-14
124.469,5.01188e+18,3.84235e-14
133.371,5.01188e+18,3.84085e-14
142.910,5.01188e+18,3.83430e-14
153.130,5.01188e+18,3.82286e-14
164.082,5.01188e+18,3.80663e-14
175.817,5.01188e+18,3.78579e-14
188.392,5.01188e+18,3.76055e-14
201.865,5.01188e+18,3.73103e-14
216.302,5.01188e+18,3.69747e-14
231.772,5.01188e+18,3.66008e-14
248.348,5.01188e+18,3.61906e-14
266.110,5.01188e+18,3.57468e-14
285.142,5.01188e+18,3.52715e-14
305.535,5.01188e+18,3.47667e-14
327.387,5.01188e+18,3.42350e-14
350.801,5.01188e+18,3.36789e-14
375.890,5.01188e+18,3.31006e-14
402.774,5.01188e+18,3.25025e-14
431.580,5.01188e+18,3.18864e-14
462.446,5.01188e+18,3.12555e-14
495.520,5.01188e+18,3.06111e-14
530.959,5.01188e+18,2.99560e-14
568.933,5.01188e+18,2.92919e-14
609.623,5.01188e+18,2.86206e-14
653.223,5.01188e+18,2.79446e-14
699.941,5.01188e+18,2.72652e-14
750.000,5.01188e+18,2.65844e-14
0.750000,5.24807e+18,1.61047e-22
0.803639,5.24807e+18,5.38835e-22
0.861115,5.24807e+18,1.66017e-21
0.922702,5.24807e+18,4.73516e-21
0.988693,5.24807e+18,1.25684e-20
1.05940,5.24807e+18,3.12084e-20
1.13517,5.24807e+18,7.28776e-20
1.21636,5.24807e+18,1.60890e-19
1.30335,5.24807e+18,3.37569e-19
1.39657,5.24807e+18,6.76666e-19
1.49645,5.24807e+18,1.30162e-18
1.60347,5.24807e+18,2.40850e-18
1.71815,5.24807e+18,4.29609e-18
1.84103,5.24807e+18,7.40262e-18
1.97270,5.24807e+18,1.23482e-17
2.11379,5.24807e+18,1.99824e-17
2.26496,5.24807e+18,3.14369e-17
2.42695,5.24807e+18,4.81830e-17
2.60053,5.24807e+18,7.20990e-17
2.78651,5.24807e+18,1.05553e-16
2.98580,5.24807e+18,1.51456e-16
3.19935,5.24807e+18,2.13190e-16
3.42816,5.24807e+18,2.94598e-16
3.67334,5.24807e+18,3.99942e-16
3.93606,5.24807e+18,5.33818e-16
4.21756,5.24807e+18,7.01035e-16
4.51920,5.24807e+18,9.06473e-16
4.84241,5.24807e+18,1.15496e-15
5.18873,5.24807e+18,1.45108e-15
5.55983,5.24807e+18,1.79910e-15
5.95746,5.24807e+18,2.20274e-15
6.38354,5.24807e+18,2.66496e-15
6.84008,5.24807e+18,3.18791e-15
7.32928,5.24807e+18,3.77285e-15
7.85346,5.24807e+18,4.42028e-15
8.41514,5.24807e+18,5.12994e-15
9.01698,5.24807e+18,5.90094e-15
9.66187,5.24807e+18,6.73200e-15
10.3529,5.24807e+18,7.62160e-15
11.0933,5.24807e+18,8.56825e-15
11.8867,5.24807e+18,9.57010e-15
12.7368,5.24807e+18,1.06232e-14
13.6478,5.24807e+18,1.17224e-14
14.6238,5.24807e+18,1.28626e-14
15.6697,5.24807e+18,1.40379e-14
16.7904,5.24807e+18,1.52427e-14
17.9912,5.24807e+18,1.64711e-14
19.2780,5.24807e+18,1.77175e-14
20.6567,5.24807e+18,1.89766e-14
22.1341,5.24807e+18,2.02438e-14
23.7171,5.24807e+18,2.15141e-14
25.4133,5.24807e+18,2.27805e-14
27.2309,5.24807e+18,2.40350e-14
29.1784,5.24807e+18,2.52699e-14
31.2652,5.24807e+18,2.64774e-14
33.5013,5.24807e+18,2.76502e-14
35.8973,5.24807e+18,2.87807e-14
38.4646,5.24807e+18,2.98624e-14
41.2156,5.24807e+18,3.08889e-14
44.1633,5.24807e+18,3.18545e-14
47.3218,5.24807e+18,3.27543e-14
50.7062,5.24807e+18,3.35859e-14
54.3327,5.24807e+18,3.43475e-14
58.2185,5.24807e+18,3.50391e-14
62.3823,5.24807e+18,3.56606e-14
66.8438,5.24807e+18,3.62134e-14
71.6244,5.24807e+18,3.66993e-14
76.7470,5.24807e+18,3.71210e-14
82.2359,5.24807e+18,3.74812e-14
88.1173,5.24807e+18,3.77839e-14
94.4194,5.24807e+18,3.80326e-14
101.172,5.24807e+18,3.82273e-14
108.408,5.24807e+18,3.83688e-14
116.161,5.24807e+18,3.84571e-14
124.469,5.24807e+18,3.84929e-14
133.371,5.24807e+18,3.84776e-14
142.910,5.24807e+18,3.84117e-14
153.130,5.24807e+18,3.82967e-14
164.082,5.24807e+18,3.81339e-14
175.817,5.24807e+18,3.79249e-14
188.392,5.24807e+18,3.76715e-14
201.865,5.24807e+18,3.73759e-14
